english-math-GPA
98	74	38
69	91	25
26	93	29
98	23	4
63	56	74
96	14	20
76	25	93
57	27	91
59	49	55
92	67	98
62	78	28
26	15	71
98	5	72
62	41	94
36	5	30
96	63	17
46	67	5
77	91	50
39	41	47
48	9	41
71	35	26
31	36	46
76	37	40
3	99	9
48	14	85
100	20	22
61	64	87
38	46	100
93	85	87
79	87	75
24	50	96
31	92	6
67	4	69
85	19	26
77	42	68
97	29	77
65	40	20
25	88	46
55	32	90
26	39	52
59	98	50
65	80	48
14	16	23
79	33	16
53	76	45
61	61	3
32	97	55
10	13	47
55	100	63
49	77	59
17	41	65
17	25	21
76	12	63
20	83	12
54	87	7
3	73	11
0	94	71
86	95	43
97	49	84
3	9	80
86	65	40
64	62	93
51	35	51
23	85	49
40	11	14
43	57	27
40	51	27
52	49	83
88	31	46
22	21	77
38	72	2
83	34	18
72	90	25
14	52	37
61	77	8
22	45	83
28	53	93
57	64	59
53	33	15
58	77	30
46	28	13
74	86	13
47	58	78
97	71	67
2	25	99
90	92	72
74	66	86
63	95	68
85	81	8
43	30	0
2	14	13
95	69	23
23	87	92
96	75	88
5	32	83
25	55	38
60	64	42
44	84	10
44	83	34
46	90	4
4	3	28
77	94	57
54	7	57
75	66	4
80	78	91
99	58	62
86	59	26
71	84	66
59	59	30
2	50	86
90	78	98
87	92	72
60	29	39
25	72	47
82	85	98
37	64	5
20	46	25
73	61	30
78	34	19
62	17	35
26	51	58
71	86	89
7	94	87
19	38	28
23	60	87
80	89	100
69	21	95
24	83	4
61	16	17
67	9	57
52	99	11
3	100	21
90	10	99
9	30	71
19	0	7
97	50	0
43	99	45
20	93	97
41	1	69
54	10	70
71	40	84
29	68	40
16	19	61
66	91	78
1	60	91
24	5	82
97	64	67
16	24	11
12	32	5
15	63	98
53	36	0
28	38	91
87	90	33
67	81	30
40	78	8
68	19	33
5	16	97
87	57	47
3	54	16
73	17	35
34	0	57
63	13	54
77	73	21
0	37	16
48	29	84
36	77	47
2	44	12
73	10	46
1	66	79
54	25	84
74	13	72
98	32	80
73	77	64
54	91	46
11	4	80
80	39	28
64	67	78
70	70	74
23	62	91
11	62	47
76	23	47
38	26	23
44	50	97
3	63	0
83	49	54
67	61	5
67	21	27
51	91	59
6	4	43
99	75	71
89	62	15
16	79	67
100	74	78
56	36	89
31	60	3
77	87	21
20	56	0
85	44	40
20	24	33
89	31	22
80	45	75
26	15	1
86	66	71
87	67	88
28	11	85
38	20	31
55	29	18
22	79	18
70	4	18
75	96	54
34	10	42
56	76	92
13	5	44
2	92	20
51	33	90
12	57	33
55	83	4
2	34	2
3	58	66
56	56	11
83	10	70
16	52	56
46	72	36
94	24	14
87	52	37
98	72	45
29	57	47
86	19	13
50	32	77
39	52	17
25	57	49
33	19	81
51	34	82
33	67	85
97	61	58
90	15	82
66	6	86
20	27	99
64	98	92
57	67	20
79	7	20
18	69	67
66	54	32
56	47	37
64	97	91
63	89	58
56	60	17
96	74	46
32	4	30
50	69	22
90	94	68
62	54	60
65	79	93
91	24	62
49	9	60
48	57	30
8	1	9
34	1	6
2	84	33
74	87	65
37	15	85
10	67	53
70	2	42
31	98	9
66	65	36
55	46	64
87	84	47
0	42	68
13	56	93
62	59	71
26	91	93
27	54	8
78	39	43
6	79	54
88	77	3
100	68	36
70	48	37
69	88	2
17	36	74
16	98	10
60	7	44
72	4	6
17	38	10
28	78	7
21	80	4
94	12	65
65	13	88
57	92	10
33	58	3
90	9	17
35	61	42
32	47	72
10	16	72
97	82	29
25	41	70
29	47	7
99	24	24
8	52	84
22	3	15
33	38	47
3	28	29
93	94	17
66	89	33
33	84	96
94	68	32
59	31	50
41	4	10
96	91	86
93	26	9
58	9	43
56	77	78
25	93	54
0	33	48
53	63	59
75	65	41
29	15	84
52	64	72
65	93	34
37	7	37
43	0	67
8	7	80
90	78	6
17	68	75
78	58	99
2	89	41
52	21	25
45	64	11
25	6	45
71	91	85
44	88	86
17	57	32
81	44	55
79	85	88
34	11	47
8	74	6
74	63	3
93	86	87
11	99	36
55	84	1
34	18	88
22	73	81
90	61	0
66	21	44
86	73	37
38	10	52
65	16	32
39	98	27
81	52	2
99	5	58
97	26	61
54	45	66
0	12	38
66	19	13
5	8	42
59	7	12
49	74	89
84	90	67
70	96	21
60	41	21
79	91	55
42	70	96
84	32	28
71	37	98
14	100	97
18	33	90
86	22	45
90	49	32
70	12	36
94	85	49
44	40	72
16	88	28
58	63	39
47	76	75
85	78	36
91	70	91
70	51	63
32	75	19
77	89	41
23	73	57
59	90	48
79	27	97
26	98	11
69	61	70
50	39	46
70	4	71
97	79	42
45	24	33
87	12	66
52	40	99
87	35	91
82	88	87
27	5	51
39	64	73
80	1	91
93	82	35
73	7	84
70	27	94
14	14	66
14	93	15
30	74	57
12	82	25
79	69	52
59	42	100
20	57	14
70	65	22
43	94	30
31	79	32
14	17	8
97	67	73
21	13	13
36	8	91
15	67	20
65	13	13
84	14	65
85	50	70
79	45	49
43	71	99
85	100	96
25	98	65
16	82	1
79	38	29
87	84	48
24	55	98
2	79	80
17	47	65
68	30	67
38	18	22
23	78	42
14	51	8
96	91	70
55	48	32
11	5	76
35	99	67
21	54	91
51	41	93
19	68	53
30	57	68
98	79	64
80	55	61
88	73	32
39	29	64
28	47	30
48	5	42
90	32	31
0	16	64
32	73	36
50	96	84
56	65	33
1	58	70
68	32	50
14	48	26
34	83	24
26	23	95
62	71	63
11	40	24
36	98	62
0	48	83
24	38	78
49	84	65
30	26	90
61	81	73
92	75	85
5	67	34
39	5	49
42	88	24
20	44	25
8	66	60
8	68	85
68	91	10
49	85	99
60	96	97
4	1	91
90	20	65
40	30	31
27	61	42
33	82	50
53	29	39
39	21	61
29	53	12
89	24	85
75	57	82
36	79	9
53	38	87
33	31	24
60	69	35
29	81	6
42	34	9
60	96	56
59	21	74
35	76	48
78	0	97
81	66	74
49	92	82
32	81	44
64	19	98
15	80	53
26	100	72
5	46	90
76	15	61
25	77	58
35	17	62
38	56	30
28	79	3
61	80	90
24	9	54
65	96	77
58	44	41
21	9	76
77	72	54
6	5	50
13	24	14
24	98	63
82	26	64
68	87	1
50	65	19
83	81	37
36	10	20
85	68	33
17	14	7
86	61	84
76	22	73
53	48	56
76	0	12
91	83	69
12	91	57
40	72	45
56	95	92
17	71	96
30	28	56
81	7	84
55	97	65
81	92	65
28	98	16
63	6	81
24	45	27
51	72	77
76	77	43
63	29	67
93	59	51
78	22	20
100	95	94
29	35	87
3	32	99
93	12	74
28	93	88
10	93	26
68	80	56
80	4	30
40	93	67
99	88	33
13	50	75
97	64	11
87	96	9
40	48	39
79	84	65
69	34	36
79	82	66
25	10	43
64	20	91
63	89	43
20	5	44
65	79	62
100	32	29
76	24	98
16	27	31
17	0	21
66	72	58
30	19	6
68	89	40
32	33	43
21	24	6
67	20	43
96	13	4
2	70	1
7	3	58
68	8	84
11	47	19
69	98	16
85	91	86
38	98	91
22	67	100
87	55	100
91	50	6
89	21	88
17	63	2
56	23	16
49	100	80
57	21	87
23	53	26
91	82	30
57	57	16
14	81	2
2	20	48
58	78	59
77	22	25
32	52	34
13	28	68
70	90	99
10	66	45
13	63	2
73	0	68
77	32	65
72	2	83
100	54	2
68	91	21
21	80	100
61	92	0
93	77	54
63	88	68
18	3	14
57	90	57
46	85	78
91	100	91
60	61	49
51	13	74
65	1	99
77	89	86
46	52	72
1	81	23
14	14	44
97	54	100
68	43	65
45	21	6
44	31	81
9	0	30
52	41	63
80	98	86
70	41	15
29	11	37
86	45	3
54	76	85
46	64	7
50	84	71
9	19	80
92	32	58
4	37	51
42	50	39
60	35	17
58	27	12
84	39	32
27	60	77
2	90	55
97	63	37
23	1	58
92	70	78
5	78	9
57	24	74
87	44	95
65	94	41
68	88	37
95	66	44
39	82	60
3	90	42
2	8	74
13	18	48
82	69	65
39	53	49
3	27	15
58	41	16
82	38	96
14	28	76
0	28	35
14	53	88
18	2	89
67	55	15
100	73	25
46	83	25
76	28	35
88	92	39
29	82	41
43	21	51
47	88	80
99	13	90
12	68	15
78	21	50
61	36	72
100	58	69
91	35	55
70	39	0
41	13	37
97	85	72
47	75	81
37	20	67
35	1	60
36	33	15
9	99	7
85	26	55
67	29	23
73	53	86
97	77	49
80	58	100
53	16	83
44	30	47
70	24	16
4	64	57
9	55	2
40	61	40
93	56	87
82	29	56
49	75	21
95	41	43
17	56	44
60	83	17
32	66	68
61	15	2
39	63	66
66	63	98
84	56	16
8	87	1
13	72	87
27	96	56
25	75	83
73	87	8
13	49	72
85	8	95
73	32	40
84	42	67
91	83	11
24	10	86
27	8	69
42	46	11
30	5	70
11	36	41
19	66	76
58	53	13
26	100	47
21	36	54
61	29	29
20	37	12
45	1	64
98	46	79
39	71	3
61	55	3
25	61	97
100	64	77
92	33	30
98	99	11
38	6	73
15	81	17
82	10	69
57	67	34
77	21	20
98	18	82
10	65	44
44	97	76
58	62	65
53	28	4
83	47	3
53	60	39
5	24	91
87	80	45
34	68	94
62	23	43
56	95	14
49	88	33
67	94	10
98	58	19
52	28	82
65	75	20
31	24	62
81	92	95
91	24	85
100	9	29
82	96	38
22	97	34
90	34	60
70	86	66
29	8	67
71	34	51
63	70	93
74	30	100
81	75	2
19	58	63
49	68	85
81	16	62
81	29	31
47	75	41
60	62	38
97	52	84
28	19	90
34	36	39
36	7	65
38	42	21
31	71	76
97	21	17
82	48	93
4	90	5
19	15	96
52	13	69
61	85	23
19	91	38
74	14	31
45	45	8
98	43	88
10	16	3
65	64	41
20	14	3
91	24	29
85	14	20
43	85	94
97	78	57
99	11	81
38	23	6
87	36	3
84	6	47
17	9	100
93	87	50
27	40	70
19	29	67
8	89	0
10	1	60
14	1	65
31	11	4
23	27	40
35	34	79
0	6	17
82	67	4
21	51	99
43	69	37
87	79	83
13	29	34
5	77	35
43	69	5
82	87	99
96	70	59
10	93	6
92	19	22
49	26	22
97	90	51
62	72	32
28	44	33
22	9	98
5	29	57
43	57	37
12	0	80
6	26	82
39	33	77
30	96	59
61	65	2
12	9	88
85	82	98
74	54	43
65	74	60
62	5	63
49	48	63
85	37	26
42	90	63
69	23	38
56	99	49
74	61	44
96	93	20
70	59	76
40	38	46
37	41	53
21	78	28
13	81	47
97	76	28
77	71	19
24	15	58
60	18	56
95	91	12
15	67	12
43	79	90
88	45	99
80	4	48
10	48	46
10	42	17
1	78	86
16	18	21
0	46	44
17	80	20
91	43	50
40	5	11
15	71	1
58	9	31
29	97	67
72	13	68
12	49	77
38	93	13
27	100	48
91	42	33
45	70	65
79	90	62
98	70	42
35	95	71
15	44	69
54	87	22
55	29	33
77	4	30
44	52	51
37	13	6
63	25	29
69	12	39
67	51	7
5	74	43
25	78	55
6	23	48
44	73	12
25	35	13
0	69	66
34	34	37
10	60	57
36	72	70
41	46	32
30	88	36
15	50	55
90	51	27
76	38	29
3	93	40
94	38	90
15	69	43
73	32	16
70	95	13
87	90	6
85	65	77
15	14	86
76	10	86
58	10	18
39	59	97
7	7	68
16	42	34
81	26	78
89	57	55
19	45	56
42	3	61
21	91	74
53	88	79
55	17	27
3	57	59
25	34	74
20	63	87
46	70	48
72	4	38
100	26	57
30	57	65
29	16	6
57	18	68
23	55	20
89	61	24
6	77	69
18	64	22
82	99	83
69	96	33
13	49	87
35	54	61
21	24	61
63	75	40
52	69	16
5	98	8
67	58	8
23	66	27
70	81	63
34	49	58
83	60	21
74	43	70
81	88	1
59	67	37
64	43	2
28	67	95
6	76	1
75	2	38
24	91	83
59	66	73
98	87	76
3	81	14
19	79	26
47	24	10
6	7	91
72	60	23
25	41	14
69	28	73
57	7	58
83	49	52
87	22	21
28	62	80
61	61	63
88	8	89
69	59	51
92	68	96
48	52	31
60	34	24
59	29	59
3	47	73
57	36	29
74	60	2
89	79	45
10	10	100
60	37	32
25	100	69
21	65	40
62	35	97
21	27	88
98	70	32
21	58	14
90	31	72
59	95	100
48	3	90
50	37	41
31	100	98
93	33	29
90	82	82
33	95	1
32	52	33
15	92	9
13	90	53
86	71	5
60	67	4
70	74	62
50	12	99
55	90	28
91	4	36
2	31	77
32	56	37
71	26	43
66	33	11
81	37	48
89	46	28
92	32	67
25	19	8
19	83	82
3	78	62
4	25	87
73	10	58
76	53	14
69	90	40
62	3	40
50	70	76
50	67	44
100	99	73
70	78	12
69	13	73
55	68	49
81	62	8
25	7	27
90	12	93
14	23	42
26	63	16
68	69	13
6	53	11
18	5	26
13	3	32
46	7	40
41	13	21
92	82	42
32	24	62
48	61	54
51	85	76
30	43	15
96	0	44
60	48	15
38	63	56
82	12	3
96	44	4
53	73	10
21	35	82
74	35	44
51	59	93
57	67	20
51	83	61
16	50	7
96	81	65
6	53	19
86	51	12
59	53	16
49	99	11
66	9	7
34	22	65
100	9	90
23	81	96
36	31	29
43	79	95
98	57	92
45	14	82
62	88	85
32	93	5
76	8	69
8	85	73
53	83	28
42	97	72
75	84	72
23	50	19
83	15	75
22	52	41
19	20	95
25	72	34
81	68	16
85	47	73
27	27	46
56	91	96
66	55	61
20	70	31
9	38	38
65	49	78
30	54	57
27	89	65
78	27	10
94	62	28
56	91	36
100	97	23
74	26	24
80	56	97
80	100	51
64	15	33
97	15	19
39	54	94
16	100	38
82	78	63
85	73	93
32	65	79
96	10	42
14	92	22
53	51	99
60	47	89
13	14	11
78	98	47
9	16	36
42	84	97
85	93	48
61	95	84
3	47	35
72	68	5
92	82	23
97	87	3
96	56	52
49	69	64
52	7	75
46	23	48
43	53	26
45	29	100
74	92	57
14	56	100
54	41	47
6	87	16
23	13	30
33	47	27
44	36	24
85	9	87
9	58	24
88	29	15
79	46	52
24	22	95
47	81	100
52	96	27
17	46	21
58	22	9
18	9	5
99	0	94
76	90	82
70	5	99
76	66	11
31	27	40
65	100	91
35	87	67
28	93	40
97	68	64
66	51	36
14	70	20
9	80	45
58	49	33
12	77	75
1	77	29
15	86	18
81	94	23
19	83	23
39	71	8
53	79	21
18	3	55
62	61	97
92	22	47
96	6	51
57	22	9
92	26	15
11	81	83
45	86	57
13	96	87
98	70	9
36	5	70
12	95	74
20	40	16
33	24	63
72	85	88
72	62	60
13	48	45
94	42	99
39	73	18
98	49	65
9	95	53
38	60	1
81	45	28
36	71	87
99	78	56
19	74	0
70	41	33
27	84	22
64	42	63
72	73	22
56	22	91
52	23	30
10	33	25
87	92	17
32	78	77
58	96	64
42	20	99
17	28	8
31	83	10
30	74	17
38	9	72
5	81	49
96	47	55
26	8	40
76	84	49
16	95	6
45	6	47
100	29	53
24	38	95
83	20	41
19	80	60
7	48	82
45	26	97
28	63	49
9	15	11
58	42	45
59	15	88
4	86	68
71	39	80
19	82	42
54	13	26
13	7	29
81	68	35
68	72	69
9	17	43
99	90	14
42	66	97
49	24	5
54	14	95
92	37	8
1	25	45
55	74	49
22	96	8
83	77	74
9	91	43
18	96	68
24	73	49
66	78	16
45	5	90
21	59	93
34	89	30
26	66	46
24	54	44
95	76	94
5	59	89
23	40	33
62	35	19
26	68	65
59	36	48
29	10	69
59	0	37
16	48	89
43	83	25
97	95	41
24	29	97
56	60	18
27	22	65
57	60	23
73	8	21
66	68	30
99	95	44
75	35	76
57	90	10
0	80	57
7	66	41
79	1	38
68	3	76
29	1	88
3	2	41
13	43	40
68	77	15
96	98	100
97	49	94
21	99	71
7	26	42
8	49	95
83	94	6
83	99	64
54	70	94
57	72	33
35	44	46
71	33	2
42	12	68
41	83	53
44	47	5
5	21	76
46	96	53
47	30	50
34	85	79
52	41	28
6	40	78
61	86	54
24	37	94
39	66	37
26	42	11
54	38	51
58	49	49
17	11	76
81	89	14
97	36	49
24	90	71
40	34	42
75	84	61
51	81	84
83	6	29
15	20	88
38	81	46
27	94	93
80	89	29
1	81	98
40	27	0
45	15	77
67	87	7
69	79	55
91	6	68
65	35	4
47	65	68
26	59	56
2	97	97
78	61	46
13	73	2
64	11	54
83	38	91
53	49	33
80	69	2
92	37	87
25	14	53
24	55	15
29	13	69
45	42	18
80	90	26
62	56	5
52	27	95
13	82	98
14	94	16
35	47	90
54	11	60
9	52	46
93	90	18
88	34	99
85	38	96
73	73	59
7	17	13
97	39	10
92	11	32
55	9	62
100	95	67
79	92	31
59	71	37
81	70	66
88	65	93
97	29	44
2	42	21
57	27	29
77	57	72
50	18	40
13	37	80
57	88	39
32	6	47
64	13	2
22	27	48
47	9	75
17	96	83
89	53	68
40	43	67
38	2	34
59	8	53
97	67	33
87	31	77
53	64	22
98	38	28
18	34	0
81	29	48
98	32	22
58	25	85
11	16	45
72	95	3
12	4	4
49	25	60
15	61	79
98	64	31
60	91	14
40	22	8
67	57	73
87	62	77
30	39	41
48	75	15
32	81	70
18	85	33
23	69	9
41	66	69
69	0	68
92	98	34
70	72	94
37	5	38
31	26	43
28	19	87
19	67	86
64	65	84
62	42	5
81	16	53
99	25	92
3	17	62
9	39	42
6	79	2
21	95	75
32	88	59
91	95	50
22	22	99
83	5	35
85	29	55
29	90	55
41	38	80
46	27	8
82	19	80
44	12	89
84	43	71
8	29	54
47	90	21
2	76	3
93	21	11
26	24	9
87	78	89
47	80	56
95	86	61
50	8	76
70	79	9
10	100	63
64	77	100
1	82	100
33	38	62
77	54	6
97	55	95
71	58	34
100	36	63
14	13	44
94	97	81
46	33	98
95	83	22
49	62	48
9	86	96
90	13	41
94	18	32
54	53	54
82	100	21
76	10	63
100	50	64
56	7	86
18	88	5
65	82	71
85	48	94
47	61	73
38	10	22
22	20	95
12	39	43
27	65	34
77	18	72
59	50	12
84	54	78
10	71	26
35	29	36
61	70	5
60	34	38
49	37	100
41	77	29
70	44	69
43	91	23
72	88	64
99	25	99
81	63	7
95	28	39
97	87	92
58	51	69
37	67	30
96	28	81
72	18	73
84	14	9
8	67	81
2	64	41
73	62	45
6	80	72
30	54	9
61	44	91
37	11	93
100	5	23
93	76	60
83	27	7
26	98	48
99	87	62
59	94	23
51	85	90
24	30	88
59	66	75
72	11	74
83	46	3
16	9	62
57	9	88
81	90	35
37	81	82
23	32	68
48	1	51
67	87	27
3	76	75
36	34	10
86	10	15
34	43	52
45	82	78
100	1	84
36	70	95
54	88	50
5	35	34
6	24	9
23	15	59
76	12	33
87	21	75
78	96	79
20	3	37
30	79	50
91	48	0
67	30	17
32	50	89
25	30	100
76	79	87
5	11	28
93	69	69
44	13	81
8	59	75
15	34	84
12	75	56
85	16	77
9	57	85
42	44	63
45	62	91
76	1	16
93	14	92
9	38	9
81	46	34
19	58	72
43	16	15
4	12	55
43	92	62
10	96	55
43	50	24
6	99	52
90	33	57
58	23	19
93	2	37
46	3	70
42	91	99
13	100	28
47	41	49
36	33	9
55	83	18
37	67	89
86	74	47
83	29	24
15	85	94
97	12	10
18	97	88
92	68	5
56	29	50
97	60	58
2	54	0
47	3	40
0	55	35
49	61	29
23	60	61
75	98	15
35	51	28
38	17	36
21	63	14
13	82	37
38	89	14
89	80	76
24	68	82
53	96	57
75	70	35
59	69	8
45	82	32
35	62	9
30	64	36
64	25	41
26	88	74
98	10	72
15	34	80
86	50	30
33	83	55
71	64	48
0	63	94
6	69	0
5	2	27
5	59	15
39	60	42
41	27	8
84	77	59
63	43	35
28	60	31
1	2	80
54	59	0
89	63	63
47	19	19
73	93	7
45	9	75
64	46	90
88	93	55
47	88	87
89	37	20
59	78	9
69	4	0
48	51	0
14	51	98
80	94	7
90	10	85
52	18	33
60	65	13
41	14	9
24	7	71
14	100	25
43	89	41
10	4	89
6	97	58
75	49	96
93	7	99
48	58	77
2	37	19
87	99	13
96	28	90
92	24	44
29	0	52
72	37	5
66	79	6
97	45	22
76	86	15
18	48	6
11	77	50
95	11	62
6	56	90
28	14	77
99	15	73
14	45	48
44	21	71
94	82	79
70	5	92
97	11	12
99	78	80
84	80	47
94	34	89
90	65	81
15	38	65
30	99	30
49	61	41
67	75	27
35	18	95
72	25	6
71	9	45
78	30	37
97	14	35
25	21	10
60	54	57
90	78	43
13	39	7
62	48	50
72	31	2
53	48	62
53	22	9
83	19	55
35	38	8
27	34	84
95	24	40
30	7	20
70	46	40
51	58	86
99	8	62
96	5	99
34	44	66
73	73	99
1	77	35
1	55	39
35	87	5
24	68	23
10	42	24
83	83	2
22	1	64
23	85	10
93	40	33
9	93	90
17	21	51
41	29	30
86	69	91
0	16	72
81	74	41
38	85	64
74	52	61
63	51	72
34	78	92
24	8	14
6	25	94
15	6	46
73	70	12
94	98	14
11	21	86
93	42	10
70	54	56
69	36	40
29	54	71
80	6	51
39	61	60
77	95	91
78	66	68
95	66	15
51	80	55
47	51	30
86	41	35
82	54	54
59	38	90
53	87	52
76	93	63
62	55	36
54	35	27
95	15	77
43	75	89
40	18	56
85	82	3
40	94	65
15	57	6
5	17	57
0	24	80
15	19	74
52	90	25
19	93	16
3	92	26
59	38	79
66	18	20
34	68	4
49	35	99
98	47	98
30	49	17
70	94	91
98	27	56
14	89	29
31	66	90
87	36	2
39	57	19
27	39	100
36	67	57
75	66	84
76	55	42
27	89	44
99	33	98
36	61	10
23	52	30
92	3	1
14	63	100
96	59	90
79	2	9
18	34	27
34	22	62
72	39	34
87	3	77
46	89	3
5	2	96
8	4	88
70	45	64
55	60	3
85	80	96
52	49	87
34	81	100
71	2	39
49	51	13
97	4	100
25	69	75
96	91	56
95	71	99
21	49	89
63	79	62
58	88	59
38	34	55
91	11	7
3	35	0
56	59	53
75	73	41
65	30	92
29	89	90
40	58	78
88	13	32
11	7	23
77	92	64
55	58	71
45	34	58
67	93	55
55	38	12
46	47	76
48	99	49
71	28	99
69	99	76
77	3	99
76	93	27
78	80	68
90	20	15
70	19	97
33	63	97
35	85	19
66	41	67
57	64	9
74	6	63
65	86	60
96	68	30
60	92	0
27	78	59
44	56	26
60	78	79
53	38	66
1	34	13
57	11	62
31	19	28
18	4	73
4	24	34
56	75	52
66	73	72
97	7	7
60	21	86
40	97	86
30	20	69
98	63	52
46	38	57
68	28	72
72	9	74
86	40	32
92	4	3
26	87	65
95	5	27
6	97	90
77	92	23
42	89	84
4	7	62
83	10	36
96	99	45
100	24	98
34	74	82
53	48	92
82	3	34
4	2	58
25	39	41
67	91	36
49	29	21
90	82	33
71	9	94
68	31	89
19	96	81
29	73	23
8	23	44
31	60	85
50	0	4
3	58	72
96	28	7
8	50	96
77	44	93
48	83	38
99	14	72
45	85	7
77	96	66
18	59	68
93	18	69
36	40	81
28	67	52
22	72	3
82	11	45
86	52	29
31	60	41
5	32	46
12	4	15
97	27	62
5	77	70
39	15	31
26	41	3
11	19	16
87	76	42
69	64	74
62	92	44
37	88	99
27	88	86
23	23	36
65	32	40
91	17	96
34	42	96
14	60	10
25	19	41
24	18	57
3	43	41
42	34	36
17	68	90
71	12	28
45	2	17
68	46	88
77	97	58
47	35	21
78	48	32
33	12	68
58	2	69
29	20	81
95	23	98
4	73	50
5	63	29
68	69	57
94	58	74
53	48	22
99	56	8
20	64	87
3	85	55
22	12	10
59	16	82
37	73	23
91	73	24
8	42	72
92	10	80
75	39	55
94	4	55
47	30	65
72	75	59
11	0	89
95	83	50
19	9	52
75	57	85
51	63	75
98	90	13
37	28	54
6	29	45
0	28	8
55	11	86
17	65	99
64	80	73
36	14	59
21	73	1
27	100	83
71	43	42
80	49	41
51	35	47
4	4	71
43	94	55
42	64	98
67	57	92
86	87	84
2	62	76
55	15	55
53	79	29
62	30	85
66	76	63
45	67	30
52	60	75
1	93	20
4	79	8
4	61	43
92	85	57
59	78	87
65	97	20
92	52	26
42	82	63
70	77	89
34	21	91
62	34	27
8	1	70
55	50	36
47	49	17
87	71	46
28	7	99
76	80	71
10	60	8
49	60	10
58	35	2
19	70	39
52	29	51
29	50	76
16	10	46
84	45	2
8	55	10
17	41	69
91	58	41
20	52	74
19	60	41
60	98	15
33	27	79
78	34	41
95	99	58
22	60	70
24	26	15
5	40	4
100	40	94
34	28	11
99	32	78
77	10	90
35	57	12
31	51	17
23	30	21
70	23	43
11	69	99
71	96	25
59	14	20
37	60	58
22	100	99
68	80	1
64	17	89
68	87	2
58	94	76
98	82	9
83	30	17
51	22	60
12	27	37
52	18	97
70	98	98
55	8	51
19	56	51
19	5	5
54	44	82
97	13	2
50	61	32
10	54	29
41	72	77
39	56	52
65	11	99
92	98	90
4	2	85
24	79	26
59	63	25
11	97	79
78	15	14
35	2	57
65	60	43
69	14	37
75	80	0
99	55	95
6	63	46
93	92	10
17	25	83
6	51	92
4	29	75
99	62	40
38	30	8
41	27	38
46	36	89
47	50	99
25	61	8
30	4	33
33	85	24
3	17	78
75	58	8
52	64	86
62	76	18
61	60	25
87	65	35
7	46	56
22	70	76
84	81	91
84	74	24
41	65	77
15	35	12
31	67	69
30	94	72
3	85	74
81	65	0
83	44	40
99	25	39
69	82	47
2	91	78
18	69	91
61	20	10
41	45	25
13	55	99
66	78	52
84	19	85
1	3	15
90	0	30
85	43	40
38	47	54
65	29	77
92	12	25
82	42	65
63	39	20
76	70	89
42	32	48
87	85	63
63	0	88
62	28	68
60	77	78
71	3	98
72	48	26
22	75	65
27	1	77
20	38	64
96	13	31
42	43	11
92	51	62
91	2	28
89	29	84
57	22	66
87	92	36
22	4	21
62	20	57
83	60	84
86	42	62
23	67	14
37	18	34
66	80	52
35	81	46
99	33	45
82	70	80
10	33	46
27	73	9
9	80	22
54	8	92
79	4	61
66	66	62
69	19	3
32	21	12
85	88	24
76	64	88
11	1	90
3	76	8
16	96	95
5	27	38
11	12	71
60	57	76
86	32	67
84	12	51
76	79	12
34	43	86
86	34	16
35	42	6
2	75	29
52	50	70
68	64	93
66	20	9
42	24	31
48	90	31
20	28	90
39	28	97
96	83	52
9	20	93
22	76	70
64	57	82
46	33	83
97	15	49
58	10	58
3	92	19
54	37	44
85	15	14
17	64	47
32	57	68
17	58	43
100	43	45
39	78	67
49	1	57
48	23	12
41	81	18
39	92	91
33	55	84
48	37	61
56	47	94
35	14	77
15	80	58
5	59	67
13	65	14
52	5	35
88	36	92
1	76	84
28	94	65
78	85	3
60	51	6
85	84	31
74	14	88
80	33	44
55	35	22
51	26	27
77	81	50
48	61	0
69	55	71
9	6	20
12	38	95
55	46	7
61	29	81
83	79	92
47	8	3
48	46	41
61	78	68
37	0	4
53	11	91
5	15	29
60	64	7
68	67	96
50	0	90
14	91	97
46	94	2
58	0	52
98	21	8
30	49	29
53	75	37
91	1	34
16	55	13
52	23	15
84	80	41
7	99	46
51	46	87
71	91	7
2	95	11
38	8	95
20	30	15
79	15	93
59	59	100
56	98	36
84	95	70
87	75	21
11	90	22
63	80	2
42	82	84
29	89	6
23	79	46
18	31	94
100	4	65
49	49	39
47	95	49
50	88	97
37	15	20
91	27	18
72	58	50
13	36	33
8	29	71
93	33	19
90	65	63
77	88	70
56	63	41
84	16	85
54	92	95
88	92	74
86	33	51
28	46	74
43	87	68
31	40	19
69	54	62
29	60	22
33	61	27
50	34	65
78	89	42
66	60	44
39	20	37
98	6	0
69	62	18
90	33	0
2	24	22
22	14	63
22	24	32
72	54	31
46	36	99
87	51	58
32	78	27
23	92	19
82	72	47
62	61	99
4	43	27
27	48	9
43	56	74
80	43	35
12	68	66
6	51	71
1	82	11
61	58	56
73	79	32
2	40	43
15	61	64
33	67	10
3	18	89
89	43	95
84	53	34
93	11	24
54	76	20
77	60	79
87	43	86
72	54	70
77	41	15
31	64	82
72	80	0
55	2	32
83	12	39
16	78	5
21	81	68
8	49	65
23	39	1
85	47	24
25	32	65
18	12	2
80	52	89
53	21	31
23	99	73
88	95	47
40	70	66
81	50	74
1	69	92
51	8	25
81	87	32
77	30	71
68	64	0
36	37	25
16	69	60
36	85	51
92	35	45
54	45	77
58	45	82
92	17	43
10	28	44
64	72	34
100	47	68
2	20	30
47	4	33
40	64	82
13	66	84
41	59	73
80	27	42
56	18	86
89	77	47
57	25	8
81	52	98
25	37	37
83	90	15
14	6	41
44	17	81
0	78	51
59	70	70
72	84	44
